snagid,site,plotid,group,crown,xc,yc,z_m,elev,trasp,slope,spp,dbh,ht,top,bark,branches,fungi,intensity,forage,insects,cavsum,zmax,zmean,zsd,zskew,zkurt,zentropy,pzabovezmean,pzabove2,zq5,zq10,zq15,zq20,zq25,zq30,zq35,zq40,zq45,zq50,zq55,zq60,zq65,zq70,zq75,zq80,zq85,zq90,zq95,zpcum1,zpcum2,zpcum3,zpcum4,zpcum5,zpcum6,zpcum7,zpcum8,zpcum9,p1th,p2th,p3th,p4th,p5th,n,area,ptd,zcv,rumple,top.rugosity,deepgap.fraction,cover.fraction,ENTmid,GFPall,GFPmid,LADm,LADcv,VAI,VCI,overcanopy,cat
BR211X_DF01,cda,BR211X,LB,YES,531277.2027,5292418.04,1215.83,1182.0300048828126,0.4291653923747169,0.5350234597821106,DF,0.58,NA,BT,FULL,M,Y,S,Y,Y,0,20.48,10.377298850574713,6.461422842313162,0.06842335001036651,1.4102195379538507,0.884578645848745,49.42528735632184,92.52873563218391,1.6720000000000002,2.279,3.0265000000000004,3.452,3.87,5.0089999999999995,5.657500000000001,6.188,7.442500000000001,9.75,12.566,13.23,14.707,15.680000000000001,17.737500000000004,18.028,18.261000000000003,18.64,19.5475,7.514450867052023,27.167630057803468,39.884393063583815,46.82080924855491,50.86705202312139,53.75722543352601,61.27167630057803,74.5664739884393,87.861271676300575,80.45977011494253,18.39080459770115,1.1494252873563218,0,0,174,24.009599999659322,6.96,1.606039273984379,3.6696096338364126,4.464208566342922,0.5833333333333334,0.41666666666666663,0.8923033243473982,0.8540697544706963,0.8466916955710899,0.2594105941752992,0.7045868769657925,2.594105941752992,0.6145831049741971,NA,large
BR211X_DF02,cda,BR211X,LB,YES,531279.8304,5292403.049,1173.11,1182.0300048828126,0.4291653923747169,0.5350234597821106,DF,0.42,NA,BT,FULL,M,Y,S,Y,Y,0,35.480000000000004,29.15742857142857,7.54598802814522,-2.3963729203914497,8.67782807572924,0.7014321787468559,68.57142857142857,100,11.446000000000003,22.924000000000003,23.401,27.136000000000003,27.625,28.714000000000002,29.683500000000002,30.756,31.0905,31.955,32.451,32.664,33.024,33.278,33.465,33.924,34.2095,34.984,35.063,4.3478260869565215,5.797101449275362,5.797101449275362,5.797101449275362,5.797101449275362,8.695652173913043,18.84057971014493,30.434782608695652,50.72463768115942,90,10,0,0,0,70,21.85500000097556,2.8,3.863964329478982,4.326511803006125,4.182758212790533,0.5833333333333334,0.41666666666666663,0.23137821315975918,0.8638199923630541,0.881578947368421,0.17888755505809179,0.7454115563128256,2.8622008809294686,0.5736148376398347,NA,large
BR211X_DF03,cda,BR211X,SI,YES,531274.0993,5292396.239,1179.03,1182.0300048828126,0.4291653923747169,0.5350234597821106,DF,0.4,28.86,INTACT,FULL,V,Y,S,N,Y,0,33.06,25.923686868686868,6.521392835168582,-1.3596254028255268,4.518463467354401,0.7799959819893774,61.61616161616161,100,9.336500000000001,18.685000000000002,19.981,20.738,21.985,24.948,25.677999999999997,26.006,26.503000000000004,27.134999999999998,27.917500000000004,30.102,30.3105,30.708000000000002,30.905,31.152,31.369500000000002,32.245000000000005,32.586999999999996,0,1.5228426395939088,5.583756345177665,6.598984771573604,8.121827411167512,14.213197969543147,26.39593908629442,44.162436548223354,57.86802030456853,68.68686868686868,25.757575757575758,5.555555555555555,0,0,198,22.5625,7.92,3.9751763961964617,2.143953710247914,2.1508896191683466,0.6111111111111112,0.38888888888888884,0.7671762489233946,0.7795927718944761,0.698825475892854,0.35255113537963567,1.190339421869539,5.288267030694535,0.6276883436723474,4.200000000000003,small
BR211X_DF06,cda,BR211X,LB,NO,531279.3218,5292386.264,1182.34,1182.0300048828126,0.4291653923747169,0.5350234597821106,DF,0.64,12.86,BT,SOME,C,Y,N,Y,Y,1,10.07,5.433333333333334,2.4225578768456013,-0.0737843756477075,1.5317272541570848,0.6565322842836211,58.82352941176471,98.0392156862745,2.495,2.52,2.645,2.7,2.8,2.84,2.9850000000000003,3.14,6.32,6.75,6.82,6.91,7.090000000000001,7.13,7.210000000000001,7.3100000000000005,7.65,7.71,8.465,0,2,36,42,42,44,64,96,96,98.0392156862745,1.9607843137254901,0,0,0,51,18.000000002793968,2.04,2.242808473334823,2.1900674934638404,2.162471181567771,0.7,0.30000000000000004,0.5255128019352489,0.7316180952762865,0.7316180952762865,0.7863651265448651,0.6035524155769333,3.9318256327243257,0.3592620018477759,-2.789999999999999,large
BR211X_GF01,cda,BR211X,LI,YES,531285.9254,5292397.97,1182.07,1182.0300048828126,0.4291653923747169,0.5350234597821106,GF,0.43,NA,INTACT,FULL,V,Y,S,N,Y,0,35.92,25.54233918128655,7.940482525094943,-0.9871346893546449,2.8918887583254733,0.8183926033750968,65.49707602339181,100,10.415,10.82,14.73,18.75,22.37,22.75,25.815,26.41,27.380000000000003,28.68,29.244999999999997,29.66,29.990000000000002,30.46,31.11,31.76,32.745000000000005,33.56000000000001,34.375,0,2.3529411764705883,10,14.117647058823529,18.823529411764707,22.941176470588236,34.705882352941174,50.588235294117645,84.70588235294117,77.19298245614034,20.46783625730994,2.3391812865497075,0,0,171,22.643199999549612,6.84,3.2167238074717814,3.237115692909494,4.413020887371932,0.5833333333333334,0.41666666666666663,0.7315024218121807,0.7990557044669216,0.6933230812973075,0.296567758396181,0.9909413736688152,4.448516375942715,0.6692623385903537,NA,large
BR211X_GF02,cda,BR211X,LB,NO,531273.5557,5292399.792,1167.74,1182.0300048828126,0.4291653923747169,0.5350234597821106,GF,0.44,2.99,BT,FULL,N,N,N,UNK,UNK,0,33.06,25.717593984962406,8.084000205266662,-1.960537996458806,5.975047213575776,0.7465494100879274,72.18045112781954,95.48872180451127,2.196,14.81,20.32,23.451999999999998,25.41,26.55,27.426,27.810000000000002,28.476000000000003,28.67,28.826,29.148000000000003,29.326000000000004,29.84,30.520000000000003,31.084000000000003,31.3,31.542,32.662,6.8181818181818175,8.333333333333332,8.333333333333332,8.333333333333332,12.878787878787879,14.393939393939394,19.696969696969695,28.78787878787879,69.6969696969697,75.18796992481202,20.30075187969925,4.511278195488721,0,0,133,20.545199998655775,5.32,3.181295563081208,1.8906741754468843,1.6216319501718572,0.52,0.48,0.5899652482741017,0.8927635187520966,0.8985587297119805,0.1936618536871062,1.1935210072895461,3.098589658993699,0.6007727905116836,30.07,large
BR211X_GF03,cda,BR211X,LB,NO,531273.1328,5292381.007,1178.38,1182.0300048828126,0.4291653923747169,0.5350234597821106,GF,0.55,NA,BT,SOME,N,Y,N,Y,Y,0,5.22,3.9811428571428573,0.9616400556542222,-1.2062204664448386,3.9167548400383465,0.7070224500213641,68.57142857142857,91.42857142857143,1.7760000000000002,2.702,2.9890000000000003,3.638000000000001,3.825,3.9379999999999997,4.019,4.0920000000000005,4.156000000000001,4.21,4.237,4.284000000000001,4.3,4.332,4.49,4.718000000000001,4.929000000000001,5.024000000000001,5.102,0,0,2.941176470588235,8.823529411764705,8.823529411764705,20.588235294117645,20.588235294117645,50,82.3529411764706,94.28571428571428,5.714285714285714,0,0,0,35,16.315799998965392,1.4,4.1399511529648265,1.3205858889710556,0.8794570294600337,0.6666666666666666,0.33333333333333337,0.4228729586304826,0.4845714285714286,0.4845714285714286,NA,NA,0,0.28909321539915217,NA,large
BR211X_GF04,cda,BR211X,LB,NO,531262.4805,5292397.732,1171.09,1182.0300048828126,0.4291653923747169,0.5350234597821106,GF,0.54,8.08,BT,FULL,N,N,L,Y,Y,0,34.43,19.64326923076923,10.519843149399906,-0.5068255477310873,1.736557351731448,0.7988899046567624,63.46153846153846,100,3.0080000000000005,3.8870000000000005,4.359000000000001,4.710000000000001,7.4225,16.168999999999986,17.693000000000005,21.564,22.1625,22.64,23.721500000000006,25.204,26.928500000000007,27.763000000000005,28.285000000000004,28.598,28.801000000000002,31.35500000000001,32.76349999999999,6.796116504854369,23.300970873786408,30.09708737864078,30.09708737864078,31.067961165048544,36.89320388349515,56.310679611650485,68.93203883495146,89.32038834951456,76.92307692307693,19.230769230769234,2.8846153846153846,0.9615384615384616,0,104,16.676199997846222,4.16,1.8672587558389369,5.677162171090783,6.178202458497279,0.6333333333333333,0.3666666666666667,0.6081129112585671,0.874531112998709,0.8254223973380947,0.13496776558458579,0.7876822934601634,2.1594842493533726,0.6481776380339745,26.35,large
BR211X_GF05,cda,BR211X,LB,NO,531251.9091,5292399.453,1163.38,1182.0300048828126,0.4291653923747169,0.5350234597821106,GF,0.48,20.45,BT,SOME,N,Y,S,Y,Y,4,28.73,20.787276995305163,7.332928454586305,-0.9324536803982328,2.593400108143682,0.854590309279195,64.31924882629107,99.06103286384976,6.3420000000000005,9.756,10.77,12.832,15.09,17.819999999999997,20.652,21.932000000000002,23.584000000000003,24.12,24.574,24.980000000000004,25.868000000000002,26.19,26.390000000000004,26.842,27.204,27.646000000000004,28.287999999999997,0.9433962264150944,4.716981132075472,8.49056603773585,17.452830188679243,23.11320754716981,28.30188679245283,33.9622641509434,43.39622641509434,64.62264150943396,66.19718309859155,29.577464788732392,3.286384976525822,0.9389671361502347,0,213,21.127599999767355,8.52,2.8347851917611404,1.503904106156942,1.0029529128800336,0.6,0.4,0.8736580347598805,0.8318907781970445,0.7959822068736377,0.3334389275106771,1.383663052001957,4.66814498514948,0.6566957767925218,8.280000000000001,large
BR211Y_GF02,cda,BR211Y,LB,NO,530311.9833,5287549.805,1300.87,1317.36201171875,0.1363537397490806,0.40271215771481506,GF,0.5,12.41,BT,FULL,C,Y,S,Y,Y,0,26.52,12.331517241379311,5.479084588891438,0.6064833285842434,3.2844035145841715,0.8550021217592182,39.310344827586206,99.6551724137931,4.0695,4.954000000000001,6.3405000000000005,8.276,9.3325,9.778,10.371500000000001,11.438000000000002,11.700000000000001,11.79,11.989,12.324000000000002,13.212500000000002,13.817000000000002,14.622500000000002,16.584000000000003,17.843000000000004,20.174000000000003,23.502,0.6920415224913495,12.802768166089965,19.031141868512112,37.0242214532872,66.08996539792388,77.50865051903115,88.92733564013841,92.73356401384083,95.50173010380624,63.793103448275865,27.586206896551722,7.586206896551724,1.0344827586206897,0,290,22.889000000885222,11.6,2.2506528310186753,4.439438158636701,4.591449236922705,0.5833333333333334,0.41666666666666663,0.8615625706942109,0.8220811970751994,0.7610466255640808,0.43614468638311693,0.5953732028066439,5.66988092298052,0.6430694626792632,14.11,large
BR211Y_GF03,cda,BR211Y,SB,NO,530309.3001,5287546.79,1293.87,1317.36201171875,0.1363537397490806,0.40271215771481506,GF,0.4,3.08,BT,FULL,N,N,N,UNK,UNK,0,34.87,22.58457317073171,9.288913443837592,-0.5632158496331119,2.0826437964465025,0.9221169122288159,57.92682926829268,99.39024390243902,5.619000000000001,7.9879999999999995,11.071,12.440000000000005,15.0525,17.121000000000002,19.389000000000003,21.326,24.023,25.87,26.391000000000002,27.292,28.219500000000004,28.913000000000004,30.830000000000002,31.786,32.4665,32.843,33.426500000000004,2.1406727828746175,8.256880733944953,12.53822629969419,22.01834862385321,30.886850152905197,38.53211009174312,46.48318042813455,62.691131498470945,77.06422018348624,57.3170731707317,31.70731707317073,10.365853658536585,0.6097560975609756,0,328,23.756600001162475,13.12,2.431347143805572,4.1034675081593015,5.898179509290093,0.5833333333333334,0.41666666666666663,0.917148210547465,0.8524640579334309,0.7774369308880039,0.29999214281318815,0.7886223248915009,5.099866427824199,0.7481576105489173,31.79,small
BR211Z_DF02,cda,BR211Z,LB,NO,538834.2236,5282230.053,1443.95,1458.0883382161458,0.7858578439901355,0.24123571948448921,DF,0.71,11.3,BT,SOME,C,N,S,Y,Y,0,26.42,19.464084507042255,5.963664639767538,-1.7195972172087262,5.986842022911828,0.7178835407771927,63.38028169014085,94.36619718309859,1.935,15.56,15.7,16.07,16.200000000000003,17.63,18.615000000000006,19.900000000000002,20.310000000000002,21.29,21.355,21.670000000000005,22.165,22.75,23.814999999999998,24.37,24.73,24.94,25.060000000000002,7.246376811594203,7.246376811594203,7.246376811594203,7.246376811594203,7.246376811594203,17.391304347826086,36.231884057971016,49.27536231884058,75.36231884057972,71.83098591549296,22.535211267605636,5.633802816901409,0,0,71,13.998600000467711,2.84,3.263779183230692,4.2773565690141195,7.671076030562249,0.75,0.25,0.550805615445236,0.8891923437921831,0.8856585519743414,0.22126042430164805,0.7377390108639899,2.8763855159214247,0.5399389908928014,15.120000000000001,large
BR211Z_DF03,cda,BR211Z,LB,NO,538832.8795,5282217.818,1440.24,1458.0883382161458,0.7858578439901355,0.24123571948448921,DF,0.57,22.2,BT,SOME,C,N,H,Y,Y,0,21.61,12.270813953488373,6.618066398812959,-0.4674059520682199,1.6268380717740325,0.8045626062014272,63.95348837209303,97.67441860465115,2.44,2.5999999999999996,2.8075,3.1,3.925,8.06,12.125000000000002,12.52,13.185,13.635,15.955000000000005,16.630000000000003,17.2825,17.645000000000003,17.85,18.150000000000002,18.425000000000004,19.380000000000003,19.78,3.5294117647058822,29.411764705882355,29.411764705882355,32.94117647058824,34.117647058823536,44.70588235294118,52.94117647058824,65.88235294117648,91.76470588235296,81.3953488372093,18.6046511627907,0,0,0,86,9.739400000430784,3.44,1.8541388396600722,3.2360303745578975,5.5654299923725565,0.8,0.19999999999999996,0.8121777444293232,0.8483018834969354,0.8335576509152174,0.3761200115693562,0.5196241169248749,3.7612001156935624,0.56753127707502,-0.5899999999999999,large
BR211Z_DF04,cda,BR211Z,LB,NO,538835.7555,5282214.169,1441.59,1458.0883382161458,0.7858578439901355,0.24123571948448921,DF,0.71,11.5,BT,SOME,C,N,H,Y,Y,1,21.86,12.497783251231528,6.488954553725288,-0.012506506897584155,1.5747901538196265,0.9040797459756724,48.275862068965516,98.52216748768473,3.3020000000000005,3.922,4.485,5.058,6.1850000000000005,8.362,9.24,10.062000000000001,10.579,11.27,13.755,15.161999999999999,16.461000000000006,17.532,18.945,19.856,20.909000000000002,21.258000000000003,21.456,1.4851485148514851,13.861386138613861,27.722772277227726,33.16831683168317,48.01980198019802,51.98019801980198,61.881188118811885,70.29702970297029,77.72277227722772,69.95073891625616,23.645320197044335,5.911330049261084,0.49261083743842365,0,203,22.89059999757735,8.12,1.9260087503705186,4.811023235789984,5.989588200176395,0.6388888888888888,0.36111111111111116,0.9096306949464914,0.8144262018636046,0.7954382150118319,0.42145936903736775,0.6879506534300033,4.214593690373677,0.6377297787100698,10.36,large
BR211Z_SF02,cda,BR211Z,SI,NO,538818.3023,5282243.173,1447.16,1458.0883382161458,0.7858578439901355,0.24123571948448921,SF,0.22,10.9,INTACT,SOME,N,N,L,N,Y,0,28.44,21.43638888888889,5.7055779328904626,-1.903315490381458,7.108877236828744,0.6896236289627308,62.96296296296296,98.14814814814815,6.868500000000002,16.637999999999998,18.402000000000005,18.968000000000004,19.197499999999998,19.523,20.856500000000004,21.696,22.3,22.759999999999998,23.105,23.323999999999998,23.575000000000003,23.736000000000004,26.040000000000003,26.562,26.6395,26.969,27.096500000000002,3.7383177570093453,4.672897196261681,6.5420560747663545,6.5420560747663545,6.5420560747663545,12.149532710280372,33.64485981308411,50.467289719626166,74.76635514018692,75.92592592592592,22.22222222222222,1.8518518518518516,0,0,108,12.11760000080578,4.32,3.757093346375369,3.3766223021794985,2.989086783618033,0.75,0.25,0.5448650416137583,0.8629620539702229,0.8488878277671381,0.2849274318974482,0.8041549723506655,3.9889840465642745,0.5299298620623658,17.54,small
BR211Z_SF03,cda,BR211Z,SI,YES,538820.0743,5282247.519,1449.55,1458.0883382161458,0.7858578439901355,0.24123571948448921,SF,0.23,12,INTACT,FULL,F,N,H,N,Y,0,31.13,25.205125448028674,4.796368369356746,-2.0531463216793506,9.566576997384033,0.7273844894534148,58.78136200716846,99.6415770609319,16.989,20.884,21.2,22.498,23.410000000000004,23.804000000000002,24.584000000000003,25.182,25.471,25.68,26.258,26.968,27.362000000000002,28.134,28.725,29.128,29.752000000000002,30.076,30.28,1.079136690647482,1.4388489208633093,2.5179856115107913,2.5179856115107913,2.5179856115107913,7.913669064748202,19.424460431654676,37.05035971223022,68.34532374100719,74.55197132616487,21.50537634408602,3.942652329749104,0,0,279,24.354199997681846,11.16,5.25504371371063,1.98096038620336,2.39332863902118,0.5666666666666667,0.43333333333333335,0.6181939291966757,0.8471151169960822,0.8608025746183641,0.37541411878809106,0.985036849842229,5.631211781821365,0.5752869049884177,19.13,small
BR211Z_SF07,cda,BR211Z,SI,YES,538837.6938,5282216.072,1435.6,1458.0883382161458,0.7858578439901355,0.24123571948448921,SF,0.14,9.3,INTACT,FULL,F,N,H,N,Y,0,21.57,9.586724137931034,5.872564327796499,0.7787586870890323,2.2816684544594166,0.8271566802972091,39.6551724137931,98.27586206896551,3.625,3.99,4.452500000000001,4.5600000000000005,4.995,5.235,5.532500000000001,5.73,6.335,7.220000000000001,8.865,9.530000000000003,10.302500000000006,10.600000000000001,15.050000000000002,15.33,17.790000000000003,19.845,21.2925,2.608695652173913,13.913043478260871,47.826086956521735,54.78260869565217,72.17391304347825,73.91304347826086,75.65217391304347,82.6086956521739,89.56521739130434,72.41379310344827,19.82758620689655,7.758620689655173,0,0,116,20.64960000143815,4.64,1.6324596211836067,4.374280791622565,5.065868219583078,0.6333333333333333,0.3666666666666667,0.8265256654987413,0.8300020457537356,0.8162632828908795,0.4060443010546419,0.6445353690224348,4.060443010546419,0.5834689351603829,12.27,small
BR211Z_SF08,cda,BR211Z,SI,YES,538820.7711,5282233.075,1444.64,1458.0883382161458,0.7858578439901355,0.24123571948448921,SF,0.31,14.1,INTACT,FULL,F,N,H,N,Y,0,13.85,10.129565217391304,2.8044488121726556,-0.9889358382404536,3.2591214314539387,0.7928180720143279,65.21739130434783,100,4.86,5.135,6.890000000000001,8.68,9.2425,9.405000000000001,10.02,10.53,10.73,10.795000000000002,10.867500000000001,11.07,11.225000000000001,11.365,11.937500000000002,12.57,12.977500000000001,13.105,13.489999999999998,0,0,4.444444444444445,13.333333333333334,15.555555555555557,20,35.55555555555556,62.22222222222222,77.77777777777779,89.13043478260869,10.869565217391305,0,0,0,46,3.875200000985246,1.84,3.6119629545114615,0.9999999999999998,NA,0.8888888888888888,0.11111111111111116,0.6984243426795466,0.6867436214458821,0.6867436214458821,0.62709884318583,1.7893396973506517,3.1354942159291497,0.4774713890246726,-0.25,small
BR212A_DF01,cda,BR212A,LB,NO,534775.9178,5285432.197,1260.45,1274.5850219726562,0.8593339176517689,0.3434410395958016,DF,0.42,5.87,BT,FULL,N,Y,S,Y,Y,1,11.66,4.56028653295129,2.141622526053489,0.8345253461677898,3.971532714729308,0.8103432250868161,49.28366762177651,87.67908309455588,1.6480000000000001,1.8860000000000003,2.2020000000000004,2.646,2.95,3.24,3.5180000000000002,3.694,4.146,4.5600000000000005,4.62,4.68,5.004000000000006,5.436,6.000000000000003,6.54,6.908,7.152000000000001,7.697999999999999,0,16.666666666666664,34.770114942528735,59.19540229885057,74.42528735632183,86.7816091954023,97.41379310344827,97.41379310344827,97.41379310344827,95.98853868194843,4.011461318051576,0,0,0,349,23.61959999703532,13.96,2.1293605560615925,1.8934417192947148,1.7014531688278363,0.5833333333333334,0.41666666666666663,0.6721652954120677,0.7973228426431943,0.7973228426431943,0.4187743613017729,0.8095847309679615,2.0938718065088646,0.4595196324676702,5.79,large
BR212A_DF02,cda,BR212A,LB,NO,534788.3406,5285436.717,1265.97,1274.5850219726562,0.8593339176517689,0.3434410395958016,DF,0.48,3.35,BT,FULL,N,Y,S,Y,Y,1,5.3100000000000005,3.014090909090909,1.1150483195948184,0.4500550167300286,2.013609452704075,0.8007196201524133,43.18181818181818,82.57575757575758,1.452,1.6720000000000002,1.96,2.08,2.1625,2.22,2.3185,2.4080000000000004,2.498,2.76,2.904000000000001,3.176000000000001,3.385000000000002,3.648,3.8000000000000003,4.166000000000001,4.507000000000001,4.754000000000001,4.978999999999999,0,0,8.396946564885496,22.900763358778626,48.854961832061065,60.30534351145038,71.7557251908397,80.91603053435114,90.83969465648855,95.45454545454545,4.545454545454546,0,0,0,132,21.57840000121705,5.28,2.7031034046902622,1.5048537018959323,0.9902960707244615,0.5333333333333333,0.4666666666666667,0.4789136112963537,0.6414748627122475,0.6414748627122475,NA,NA,0,0.32740489303565146,1.9600000000000004,large
BR212A_DF03,cda,BR212A,LB,YES,534784.8501,5285443.476,1265.05,1274.5850219726562,0.8593339176517689,0.3434410395958016,DF,0.49,11.96,BT,SOME,F,Y,S,Y,Y,0,7.94,4.488088888888889,1.1294421786530884,0.490983895850678,3.841995127801342,0.6930512500393137,52,98.22222222222223,2.7600000000000002,3.218,3.436,3.626,3.77,3.86,4.004,4.216,4.388,4.54,4.662000000000001,4.786000000000001,4.86,4.89,4.93,4.98,5.314000000000002,5.87,6.853999999999999,0,0,2.6785714285714284,9.375,34.375,59.82142857142857,87.05357142857142,92.85714285714285,98.66071428571428,95.11111111111111,4.444444444444445,0.4444444444444444,0,0,225,23.212799998892287,9,3.973721695289564,1.70084981373426,1.214000355287165,0.5333333333333333,0.4666666666666667,0.4810708795867016,0.6054448686525893,0.6054448686525893,1.3432686803615097,0.9069352705781745,4.029806041084529,0.32887968969457015,-4.0200000000000005,large
BR212A_DF04,cda,BR212A,LB,YES,534784.8796,5285426.027,1262.56,1274.5850219726562,0.8593339176517689,0.3434410395958016,DF,0.48,13.46,BT,SOME,F,Y,N,Y,Y,2,40.96,15.339042207792208,11.383804523207777,0.8255961978111146,2.3659226694301796,0.8852654549510728,38.798701298701296,98.37662337662337,2.9075,3.4,4.9,5.89,6.6375,7.305,7.892500000000001,8.45,9.1675,11.26,12.365,13.77,16.18,19.97,20.465000000000003,28.11,31.0075,35.375,37.89,11.38211382113821,37.72357723577236,54.3089430894309,65.85365853658537,75.1219512195122,77.39837398373984,80.8130081300813,86.9918699186992,93.00813008130082,71.42857142857143,25,3.571428571428571,0,0,616,23.8630000017914,24.64,1.3474442728282114,5.871142143948154,8.890451648632181,0.5555555555555556,0.4444444444444444,0.8903700994374637,0.9061599275985361,0.8136356088847461,0.20603309352697372,0.46906047367499365,4.120661870539474,0.7502229765358892,27.5,large
BR212A_DF05,cda,BR212A,LB,NO,534773.8685,5285423.738,1255.53,1274.5850219726562,0.8593339176517689,0.3434410395958016,DF,0.58,3.85,BT,FULL,N,Y,N,Y,Y,1,12.22,4.567248322147651,1.8127406782028468,0.9244277171295788,4.639895003820913,0.6944288145051151,53.691275167785236,93.95973154362416,1.96,2.457,2.6910000000000003,3,3.1925,3.3849999999999993,3.6580000000000004,4.004000000000001,4.5365,4.715,4.8535,5.05,5.180499999999999,5.349,5.567500000000001,5.66,5.7445,5.982,8.7205,0,9.764309764309765,35.35353535353535,56.22895622895623,91.24579124579125,92.92929292929293,93.26599326599326,99.66329966329967,99.66329966329967,96.30872483221476,3.3557046979865772,0.33557046979865773,0,0,298,23.570399999255688,11.92,2.519526580423862,1.5664728745689467,1.2040209854206585,0.5555555555555556,0.4444444444444444,0.5945707356066812,0.7746545016969462,0.7746545016969462,0.4677869547682066,0.6121964306711725,2.8067217286092396,0.40647282412062063,8.370000000000001,large
BR212A_DF06,cda,BR212A,SB,NO,534778.7022,5285418.099,1257.22,1274.5850219726562,0.8593339176517689,0.3434410395958016,DF,0.35,2.47,BT,FULL,N,Y,S,Y,Y,0,11.71,5.915,2.487798925786735,0.29122413851844964,2.2348386876507687,0.9054743226904572,47.286821705426355,97.48062015503875,2.2775,2.705,3.17,3.4,3.8200000000000003,4.23,4.655000000000001,5,5.325,5.63,6.1925,6.540000000000002,6.922500000000002,7.45,7.902500000000001,8.4,8.67,9.094999999999999,10.2475,0,6.019417475728155,21.359223300970875,35.728155339805824,52.62135922330097,66.99029126213591,77.86407766990291,92.03883495145631,95.92233009708738,85.65891472868216,14.34108527131783,0,0,0,516,24.304000001665205,20.64,2.3776037278131135,2.409992188056903,2.5178002549466716,0.5833333333333334,0.41666666666666663,0.7510748492209184,0.7411281500945847,0.7411281500945847,0.7362314816040053,0.7824205478239707,3.6811574080200264,0.5134654243910715,9.24,small
BR212A_DF07,cda,BR212A,LB,NO,534769.6599,5285437.717,1247.78,1274.5850219726562,0.8593339176517689,0.3434410395958016,DF,0.52,3.32,BT,FULL,N,Y,S,Y,Y,0,34.43,16.0825,14.099115600735088,0.09470565747038866,1.0970961751713475,0.6343783762498313,49.519230769230774,87.25961538461539,1.6125,1.8850000000000002,2.06,2.16,2.2475,2.37,2.4925,2.8000000000000003,3.1375,3.725,24.262500000000003,26.380000000000003,29.247500000000002,30.380000000000003,30.91,31.75,32.45,33.295,33.59,48.19277108433735,50.60240963855422,50.60240963855422,50.60240963855422,50.60240963855422,50.60240963855422,54.93975903614458,63.6144578313253,76.86746987951807,92.0673076923077,6.730769230769231,1.201923076923077,0,0,416,22.90800000269711,16.64,1.1406743838004636,9.201178430223468,12.426929027988638,0.5833333333333334,0.41666666666666663,0.3147721426564131,0.9391712231977118,0.9259147869674186,0.12119960862994951,0.3674168777115208,2.0603933467091418,0.5147015566733298,31.11,large
BR212A_DF08,cda,BR212A,LB,NO,534769.4186,5285415.376,1262.5,1274.5850219726562,0.8593339176517689,0.3434410395958016,DF,0.62,13.97,BT,SOME,N,Y,N,Y,Y,0,28.41,6.6126288659793815,5.156548107992717,2.6169688740117363,9.721647131004708,0.5151901602145955,15.979381443298967,98.4536082474227,3.4880000000000004,3.87,4.048,4.11,4.2124999999999995,4.29,4.431000000000001,4.572,4.6585,4.82,4.9590000000000005,5.058,5.2,5.3,5.512500000000001,5.99,11.0525,15.570000000000084,17.224,2.5906735751295336,75.64766839378238,84.4559585492228,86.01036269430053,90.15544041450778,90.67357512953369,97.92746113989638,97.92746113989638,97.92746113989638,89.69072164948454,9.278350515463918,1.0309278350515463,0,0,194,21.711599998238125,7.76,1.282375094247588,2.943035706620958,3.8302594643317,0.6388888888888888,0.36111111111111116,0.5533862497770553,0.8793210013073756,0.8235193718096216,0.2978032764568013,0.41633778417579553,4.169245870395219,0.39588935046940393,14.44,large
BR212A_DF09,cda,BR212A,LB,NO,534769.2054,5285425.933,1263.69,1274.5850219726562,0.8593339176517689,0.3434410395958016,DF,0.6,3.32,BT,FULL,N,Y,S,Y,Y,0,6.25,3.8855371900826445,1.0920717305132766,0.1981745874659099,2.322527438224826,0.7734646540335955,48.760330578512395,97.93388429752066,2.1915,2.431,2.6215,2.922,3.12,3.315,3.4635,3.548,3.7045,3.81,3.9755000000000003,4.126,4.213000000000001,4.3500000000000005,4.622500000000001,4.908,5.1785,5.541000000000003,5.789499999999999,0,0,1.6597510373443984,12.033195020746888,25.726141078838175,47.302904564315355,71.78423236514523,82.98755186721992,93.36099585062242,97.10743801652893,2.8925619834710745,0,0,0,242,19.324799999836646,9.68,3.557950527898412,1.478383011769626,0.9313699931297788,0.5666666666666667,0.43333333333333335,0.5024122928161272,0.5640914479283312,0.5640914479283312,1.2931666045741952,0.7348013494774145,3.879499813722586,0.343469550894581,2.93,large
